InvoiceNo,TotalAmount,TotalQuantity,InvoiceDate,CustomerID,Country
566633,299.04,96,2011-09-14 10:40:00,17193.0,United Kingdom
566634,690.6000000000001,356,2011-09-14 10:42:00,13183.0,United Kingdom
566647,250.13,284,2011-09-14 11:21:00,18001.0,United Kingdom
566648,171.85000000000002,79,2011-09-14 11:25:00,14198.0,United Kingdom
566649,378.0,192,2011-09-14 11:26:00,18173.0,United Kingdom
566667,156.79,124,2011-09-14 11:34:00,14660.0,United Kingdom
566668,53.550000000000004,9,2011-09-14 11:35:00,18065.0,United Kingdom
566669,466.09000000000003,251,2011-09-14 11:36:00,18065.0,United Kingdom
566670,17.4,12,2011-09-14 11:36:00,18065.0,United Kingdom
566673,345.03000000000003,129,2011-09-14 11:39:00,17728.0,United Kingdom
566674,614.88,356,2011-09-14 11:41:00,15105.0,United Kingdom
566675,28.68,60,2011-09-14 11:42:00,15105.0,United Kingdom
566694,318.24,248,2011-09-14 11:50:00,16401.0,United Kingdom
566705,471.84000000000003,162,2011-09-14 11:53:00,13552.0,United Kingdom
566707,79.8,52,2011-09-14 11:54:00,13552.0,United Kingdom
566708,737.8,400,2011-09-14 11:55:00,13078.0,United Kingdom
566709,821.6,948,2011-09-14 11:58:00,16745.0,United Kingdom
566713,411.81,345,2011-09-14 12:05:00,15933.0,United Kingdom
566717,237.19,107,2011-09-14 12:14:00,17841.0,United Kingdom
566718,446.25,75,2011-09-14 12:25:00,15854.0,United Kingdom
566719,88.2,20,2011-09-14 12:29:00,15081.0,United Kingdom
566720,588.51,231,2011-09-14 12:42:00,13634.0,United Kingdom
566721,490.95,203,2011-09-14 12:50:00,12921.0,United Kingdom
566722,466.52,336,2011-09-14 12:51:00,13408.0,United Kingdom
566723,233.39,79,2011-09-14 13:02:00,15804.0,United Kingdom
566724,252.1,70,2011-09-14 13:04:00,14284.0,United Kingdom
566726,305.13,125,2011-09-14 13:12:00,15021.0,United Kingdom
566727,228.96,216,2011-09-14 13:12:00,17347.0,United Kingdom
566728,303.48,348,2011-09-14 13:15:00,15841.0,United Kingdom
566729,177.44,27,2011-09-14 13:23:00,14562.0,United Kingdom
566730,64.26,39,2011-09-14 13:31:00,14606.0,United Kingdom
566731,78.45,31,2011-09-14 13:37:00,17883.0,United Kingdom
566732,378.45,183,2011-09-14 13:42:00,17716.0,United Kingdom
566733,291.68,148,2011-09-14 13:54:00,15103.0,United Kingdom
566734,163.08,89,2011-09-14 14:09:00,16910.0,United Kingdom
566735,158.88,79,2011-09-14 14:19:00,15707.0,United Kingdom
566736,357.32,438,2011-09-14 14:19:00,12726.0,France
566737,336.31,433,2011-09-14 14:26:00,13430.0,United Kingdom
566738,382.74,110,2011-09-14 14:28:00,14110.0,United Kingdom
566739,351.65,265,2011-09-14 14:30:00,12566.0,Germany
566740,422.04,560,2011-09-14 14:34:00,17033.0,United Kingdom
566744,250.0,60,2011-09-14 15:11:00,14177.0,United Kingdom
566746,259.04,140,2011-09-14 15:18:00,13321.0,United Kingdom
566747,221.17,173,2011-09-14 15:33:00,16928.0,United Kingdom
566750,422.00000000000006,56,2011-09-14 15:41:00,15380.0,United Kingdom
566755,117.24,108,2011-09-14 15:49:00,13877.0,United Kingdom
566756,743.28,376,2011-09-14 15:54:00,12457.0,Switzerland
566759,358.06,182,2011-09-14 16:29:00,16210.0,United Kingdom
566760,298.96,182,2011-09-14 16:36:00,15272.0,United Kingdom
566769,151.5,82,2011-09-15 08:27:00,18211.0,United Kingdom
566770,90.6,12,2011-09-15 08:55:00,15304.0,United Kingdom
566771,679.68,416,2011-09-15 09:34:00,15322.0,United Kingdom
566772,472.2,377,2011-09-15 09:41:00,13107.0,United Kingdom
566773,562.54,178,2011-09-15 09:43:00,12444.0,Norway
566774,272.1,116,2011-09-15 09:44:00,12921.0,United Kingdom
566776,368.37,226,2011-09-15 09:53:00,14911.0,EIRE
566778,74.56,65,2011-09-15 10:02:00,17961.0,United Kingdom
566781,494.25,375,2011-09-15 10:11:00,17333.0,United Kingdom
566783,315.69,89,2011-09-15 10:18:00,13539.0,United Kingdom
566786,627.16,382,2011-09-15 10:29:00,13518.0,United Kingdom
566788,1702.94,917,2011-09-15 10:31:00,14306.0,United Kingdom
566789,907.84,729,2011-09-15 10:35:00,13134.0,United Kingdom
566790,1643.2,678,2011-09-15 10:35:00,17679.0,United Kingdom
566816,2377.9,1060,2011-09-15 10:53:00,12731.0,France
566817,801.94,1012,2011-09-15 10:53:00,16160.0,United Kingdom
566818,202.56,144,2011-09-15 11:20:00,13104.0,United Kingdom
566819,250.45000000000002,43,2011-09-15 11:25:00,17214.0,United Kingdom
566821,617.26,318,2011-09-15 11:33:00,14227.0,United Kingdom
566822,320.68,181,2011-09-15 11:33:00,17677.0,United Kingdom
566823,15.12,36,2011-09-15 11:33:00,14227.0,United Kingdom
566829,586.95,145,2011-09-15 11:46:00,14608.0,United Kingdom
566833,237.07999999999998,128,2011-09-15 11:47:00,17865.0,United Kingdom
566846,325.16,85,2011-09-15 11:54:00,14911.0,EIRE
566847,261.15,136,2011-09-15 11:57:00,15005.0,United Kingdom
566848,326.4,128,2011-09-15 12:02:00,18172.0,United Kingdom
566849,734.24,552,2011-09-15 12:03:00,16341.0,United Kingdom
566850,364.82,180,2011-09-15 12:04:00,13662.0,United Kingdom
566851,404.09,217,2011-09-15 12:16:00,15573.0,United Kingdom
566860,500.21,257,2011-09-15 12:40:00,17002.0,United Kingdom
566861,59.8,70,2011-09-15 12:43:00,12748.0,United Kingdom
566862,248.07000000000002,105,2011-09-15 12:46:00,13018.0,United Kingdom
566863,72.3,18,2011-09-15 12:47:00,13018.0,United Kingdom
566864,163.5,143,2011-09-15 12:51:00,17786.0,United Kingdom
566865,15.0,1,2011-09-15 12:53:00,14735.0,United Kingdom
566866,1596.24,1088,2011-09-15 12:55:00,13694.0,United Kingdom
566867,1642.18,902,2011-09-15 12:56:00,13694.0,United Kingdom
566868,136.23,71,2011-09-15 13:13:00,14595.0,United Kingdom
566869,1009.27,427,2011-09-15 13:20:00,13658.0,United Kingdom
566870,154.2,84,2011-09-15 13:21:00,13658.0,United Kingdom
566871,351.47,181,2011-09-15 13:27:00,17047.0,United Kingdom
566872,354.45,246,2011-09-15 13:28:00,16729.0,United Kingdom
566873,240.28,164,2011-09-15 13:31:00,12682.0,France
566875,761.5,398,2011-09-15 13:43:00,17669.0,United Kingdom
566891,655.75,265,2011-09-15 13:51:00,14894.0,United Kingdom
566901,499.56,192,2011-09-15 13:54:00,17434.0,United Kingdom
566904,372.16,294,2011-09-15 13:57:00,15660.0,United Kingdom
566912,990.15,503,2011-09-15 14:05:00,14367.0,United Kingdom
566913,1224.64,889,2011-09-15 14:07:00,17602.0,United Kingdom
566914,334.53,246,2011-09-15 14:08:00,15466.0,United Kingdom
566915,285.48,172,2011-09-15 14:22:00,16945.0,United Kingdom
566916,160.0,4,2011-09-15 14:25:00,12457.0,Switzerland
566917,891.9000000000001,262,2011-09-15 14:37:00,18259.0,United Kingdom
566918,67.98,7,2011-09-15 14:50:00,12722.0,France
566921,52.22,66,2011-09-15 14:56:00,17898.0,United Kingdom
566922,680.28,250,2011-09-15 14:58:00,16156.0,United Kingdom
566923,202.9,42,2011-09-15 15:05:00,15511.0,United Kingdom
566926,115.2,48,2011-09-15 15:20:00,17402.0,United Kingdom
566927,2033.1,1,2011-09-15 15:20:00,17846.0,United Kingdom
566928,144.48,102,2011-09-15 15:21:00,16189.0,United Kingdom
566929,4090.28,1848,2011-09-15 15:21:00,17428.0,United Kingdom
566930,508.8,284,2011-09-15 15:26:00,15417.0,United Kingdom
566931,5725.0,1250,2011-09-15 15:27:00,18102.0,United Kingdom
566932,236.8,117,2011-09-15 15:29:00,17576.0,United Kingdom
566933,1465.6,320,2011-09-15 15:30:00,18102.0,United Kingdom
566934,13249.94,2893,2011-09-15 15:34:00,18102.0,United Kingdom
566935,6870.0,1500,2011-09-15 15:35:00,18102.0,United Kingdom
566936,4351.0,950,2011-09-15 15:35:00,18102.0,United Kingdom
566937,211.32,108,2011-09-15 15:44:00,12995.0,United Kingdom
566938,788.38,510,2011-09-15 15:48:00,14557.0,United Kingdom
566950,678.18,330,2011-09-15 16:34:00,17594.0,United Kingdom
566951,250.34,183,2011-09-15 16:36:00,17293.0,United Kingdom
566954,19.799999999999997,12,2011-09-15 16:39:00,15804.0,United Kingdom
566959,395.55,341,2011-09-15 17:00:00,17530.0,United Kingdom
566962,110.93,44,2011-09-15 17:07:00,16764.0,United Kingdom
566964,7.5,6,2011-09-15 17:09:00,17573.0,United Kingdom
566967,397.17,177,2011-09-15 18:05:00,16746.0,United Kingdom
566968,189.7,78,2011-09-15 18:49:00,16350.0,United Kingdom
566969,176.94,182,2011-09-15 19:36:00,15205.0,United Kingdom
566971,253.91,138,2011-09-16 09:03:00,12963.0,United Kingdom
566972,370.98,249,2011-09-16 09:13:00,16573.0,United Kingdom
566973,329.02,240,2011-09-16 09:21:00,15152.0,United Kingdom
566974,91.7,50,2011-09-16 09:24:00,13599.0,United Kingdom
566975,428.34000000000003,293,2011-09-16 09:24:00,13599.0,United Kingdom
566976,2582.78,1677,2011-09-16 09:27:00,15382.0,United Kingdom
566979,987.72,606,2011-09-16 09:54:00,13141.0,United Kingdom
566980,683.28,176,2011-09-16 09:56:00,15498.0,United Kingdom
566981,373.9,152,2011-09-16 10:02:00,15498.0,United Kingdom
566984,440.5,229,2011-09-16 10:39:00,12471.0,Germany
566987,533.6,185,2011-09-16 10:56:00,12476.0,Germany
566988,1045.28,330,2011-09-16 10:56:00,16709.0,United Kingdom
567043,318.57,283,2011-09-16 11:27:00,13268.0,United Kingdom
567062,842.5,615,2011-09-16 11:48:00,16108.0,United Kingdom
567066,324.0,229,2011-09-16 12:17:00,13418.0,United Kingdom
567074,287.40000000000003,145,2011-09-16 12:22:00,17068.0,United Kingdom
567076,639.24,634,2011-09-16 12:27:00,15505.0,United Kingdom
567077,201.94,104,2011-09-16 12:34:00,18122.0,United Kingdom
567085,519.89,317,2011-09-16 12:38:00,12434.0,Australia
567092,1074.82,739,2011-09-16 12:48:00,13196.0,United Kingdom
567093,595.89,351,2011-09-16 12:50:00,17144.0,United Kingdom
567094,271.11,97,2011-09-16 12:54:00,16924.0,United Kingdom
567095,635.19,283,2011-09-16 13:03:00,17049.0,United Kingdom
567096,410.48,343,2011-09-16 13:13:00,15099.0,United Kingdom
567097,120.30000000000001,26,2011-09-16 13:23:00,13323.0,United Kingdom
567099,257.3,136,2011-09-16 13:31:00,15311.0,United Kingdom
567102,419.58000000000004,1618,2011-09-16 13:32:00,14124.0,United Kingdom
567104,371.01,243,2011-09-16 13:33:00,15975.0,United Kingdom
567111,271.28000000000003,170,2011-09-16 13:37:00,17663.0,United Kingdom
567124,337.17,234,2011-09-16 13:45:00,15240.0,United Kingdom
567126,264.31,142,2011-09-16 13:53:00,17238.0,United Kingdom
567128,1233.01,487,2011-09-16 14:04:00,18055.0,United Kingdom
567134,282.90000000000003,69,2011-09-16 14:20:00,12600.0,Germany
567138,488.45000000000005,189,2011-09-16 14:39:00,17652.0,United Kingdom
567139,466.65,63,2011-09-16 14:45:00,13563.0,United Kingdom
567140,361.43,151,2011-09-16 14:47:00,15410.0,United Kingdom
567141,108.0,192,2011-09-16 14:53:00,17370.0,United Kingdom
567142,524.3,262,2011-09-16 14:55:00,14262.0,United Kingdom
567144,248.64,120,2011-09-16 15:07:00,12871.0,United Kingdom
567145,549.46,354,2011-09-16 15:09:00,12921.0,United Kingdom
567148,1188.18,639,2011-09-16 15:23:00,18225.0,United Kingdom
567153,254.06,120,2011-09-16 16:25:00,14056.0,United Kingdom
567154,412.01000000000005,132,2011-09-16 16:29:00,15523.0,United Kingdom
567156,168.05,85,2011-09-16 17:05:00,14462.0,United Kingdom
567157,663.6,216,2011-09-16 17:33:00,12748.0,United Kingdom
567158,13.3,12,2011-09-16 17:39:00,16878.0,United Kingdom
567159,426.95,81,2011-09-18 10:19:00,15465.0,United Kingdom
567160,154.95,22,2011-09-18 10:35:00,14562.0,United Kingdom
567161,1708.24,898,2011-09-18 10:46:00,15947.0,United Kingdom
567162,828.68,400,2011-09-18 11:13:00,16525.0,United Kingdom
567163,305.07,203,2011-09-18 11:31:00,13247.0,United Kingdom
567164,279.84999999999997,151,2011-09-18 11:51:00,14487.0,United Kingdom
567165,256.08,160,2011-09-18 11:58:00,17841.0,United Kingdom
567166,757.7,218,2011-09-18 12:15:00,13078.0,United Kingdom
567167,282.7,297,2011-09-18 12:21:00,15547.0,United Kingdom
567168,101.24,64,2011-09-18 12:24:00,14878.0,United Kingdom
567169,12.29,7,2011-09-18 12:40:00,14487.0,United Kingdom
567170,567.31,335,2011-09-18 12:40:00,13566.0,United Kingdom
567171,716.0,400,2011-09-18 12:42:00,17677.0,United Kingdom
567172,973.8399999999999,632,2011-09-18 13:29:00,18194.0,United Kingdom
567173,294.16,266,2011-09-18 13:29:00,16689.0,United Kingdom
567174,204.4,117,2011-09-18 13:31:00,16438.0,United Kingdom
567175,115.46000000000001,32,2011-09-18 13:38:00,13067.0,United Kingdom
567176,105.08000000000001,33,2011-09-18 13:40:00,15533.0,United Kingdom
567178,266.14,34,2011-09-18 14:08:00,17858.0,United Kingdom
567179,217.93,124,2011-09-18 14:27:00,15547.0,United Kingdom
567180,652.62,345,2011-09-18 14:56:00,17802.0,United Kingdom
567181,129.63,249,2011-09-18 15:15:00,17750.0,United Kingdom
567182,793.73,421,2011-09-18 15:21:00,13334.0,United Kingdom
567183,3790.17,2709,2011-09-18 15:32:00,14769.0,United Kingdom
567184,954.51,421,2011-09-18 15:41:00,16033.0,United Kingdom
567185,357.42,121,2011-09-18 15:55:00,16370.0,United Kingdom
567186,387.4,197,2011-09-18 16:04:00,17073.0,United Kingdom
567188,196.35,33,2011-09-19 09:04:00,12457.0,Cyprus
567189,545.78,338,2011-09-19 09:10:00,17069.0,United Kingdom
567190,484.52,226,2011-09-19 09:14:00,18226.0,United Kingdom
567191,388.64,231,2011-09-19 09:15:00,12562.0,France
567192,4.859999999999999,4,2011-09-19 09:20:00,17961.0,United Kingdom
567193,570.0,288,2011-09-19 09:27:00,18094.0,United Kingdom
567194,45.0,36,2011-09-19 09:28:00,18094.0,United Kingdom
567195,214.97,107,2011-09-19 09:30:00,17451.0,United Kingdom
567196,392.40000000000003,196,2011-09-19 10:09:00,12379.0,Belgium
567197,1062.1,583,2011-09-19 10:10:00,14934.0,Channel Islands
567199,360.23,137,2011-09-19 10:13:00,17058.0,United Kingdom
567200,258.84000000000003,548,2011-09-19 10:15:00,16460.0,United Kingdom
567202,675.3,240,2011-09-19 10:36:00,13325.0,United Kingdom
567203,86.9,62,2011-09-19 10:42:00,16080.0,United Kingdom
567204,765.15,325,2011-09-19 10:43:00,15365.0,United Kingdom
567205,218.72,146,2011-09-19 10:44:00,15365.0,United Kingdom
567206,589.6,230,2011-09-19 10:51:00,13562.0,United Kingdom
567211,387.0,293,2011-09-19 11:02:00,14159.0,United Kingdom
567213,129.33,84,2011-09-19 11:04:00,14684.0,United Kingdom
567236,467.5,146,2011-09-19 11:33:00,14735.0,United Kingdom
567239,269.04,80,2011-09-19 11:33:00,14735.0,United Kingdom
567252,329.88,229,2011-09-19 11:37:00,13695.0,United Kingdom
567280,10267.88,6932,2011-09-19 11:46:00,14646.0,Netherlands
567287,92.35000000000001,25,2011-09-19 11:49:00,18232.0,United Kingdom
567288,166.6,80,2011-09-19 11:49:00,16906.0,United Kingdom
567290,5350.4,3717,2011-09-19 11:54:00,14646.0,Netherlands
567291,63.790000000000006,13,2011-09-19 11:55:00,12527.0,Germany
567292,47.38,19,2011-09-19 11:59:00,14606.0,United Kingdom
567293,764.59,246,2011-09-19 12:01:00,12640.0,France
567294,345.0,192,2011-09-19 12:06:00,13774.0,United Kingdom
567295,313.1,178,2011-09-19 12:16:00,17490.0,United Kingdom
567296,339.01,178,2011-09-19 12:19:00,12682.0,France
567297,718.21,402,2011-09-19 12:27:00,15594.0,United Kingdom
567298,1043.1,1236,2011-09-19 12:29:00,12497.0,Germany
567299,75.0,20,2011-09-19 12:29:00,13524.0,United Kingdom
567300,542.8100000000001,192,2011-09-19 12:36:00,12724.0,France
567302,197.55,114,2011-09-19 13:02:00,15058.0,United Kingdom
567303,789.84,376,2011-09-19 13:20:00,17613.0,United Kingdom
567304,165.32,68,2011-09-19 13:27:00,14704.0,United Kingdom
567305,402.7,176,2011-09-19 13:28:00,12621.0,Germany
567306,4366.78,2262,2011-09-19 13:32:00,12752.0,Norway
567307,573.2,290,2011-09-19 13:35:00,15078.0,United Kingdom
567308,575.46,1110,2011-09-19 13:35:00,16422.0,United Kingdom
567309,1519.8,1788,2011-09-19 13:39:00,12901.0,United Kingdom
567310,52.83,33,2011-09-19 13:45:00,15504.0,United Kingdom
567311,313.28000000000003,220,2011-09-19 13:45:00,13777.0,United Kingdom
567312,406.02,154,2011-09-19 13:47:00,15500.0,United Kingdom
567313,98.30000000000001,42,2011-09-19 13:48:00,15675.0,United Kingdom
567323,288.36,147,2011-09-19 14:23:00,17557.0,United Kingdom
567324,367.2,144,2011-09-19 14:27:00,12879.0,United Kingdom
567325,358.0,200,2011-09-19 14:28:00,13228.0,United Kingdom
567326,293.54,78,2011-09-19 14:38:00,14290.0,United Kingdom
567327,331.14,159,2011-09-19 14:43:00,13102.0,United Kingdom
567328,345.03000000000003,129,2011-09-19 14:43:00,14356.0,United Kingdom
567329,275.0,48,2011-09-19 14:43:00,13416.0,United Kingdom
567333,301.3,328,2011-09-19 14:55:00,14282.0,United Kingdom
567334,648.48,166,2011-09-19 14:55:00,14911.0,EIRE
567336,662.9000000000001,234,2011-09-19 14:56:00,12621.0,Germany
567338,310.95,325,2011-09-19 15:00:00,14146.0,United Kingdom
567339,751.16,641,2011-09-19 15:01:00,14146.0,United Kingdom
567340,971.65,565,2011-09-19 15:02:00,12540.0,Spain
567341,982.0,582,2011-09-19 15:04:00,14961.0,United Kingdom
567342,10.0,1,2011-09-19 15:04:00,16235.0,United Kingdom
567343,75.75,79,2011-09-19 15:21:00,17628.0,United Kingdom
567344,92.28,132,2011-09-19 15:49:00,13704.0,United Kingdom
567346,1004.4000000000001,444,2011-09-19 15:53:00,13767.0,United Kingdom
567354,179.0,100,2011-09-19 16:15:00,18017.0,United Kingdom
567356,228.06,106,2011-09-19 16:21:00,16527.0,United Kingdom
567362,79.6,8,2011-09-19 16:49:00,17848.0,United Kingdom
567368,376.19,172,2011-09-20 08:23:00,17147.0,United Kingdom
567369,181.6,233,2011-09-20 09:06:00,17527.0,United Kingdom
567370,301.56,272,2011-09-20 09:13:00,14236.0,United Kingdom
567372,267.03,187,2011-09-20 09:24:00,14191.0,United Kingdom
567373,327.67,313,2011-09-20 09:31:00,16700.0,United Kingdom
567374,2020.52,812,2011-09-20 09:40:00,15341.0,United Kingdom
567375,519.53,215,2011-09-20 09:45:00,14766.0,United Kingdom
567376,1004.4000000000001,444,2011-09-20 09:54:00,13767.0,United Kingdom
567377,957.9000000000001,186,2011-09-20 09:55:00,17450.0,United Kingdom
567378,948.47,615,2011-09-20 10:01:00,14911.0,EIRE
567379,761.44,496,2011-09-20 10:02:00,13089.0,United Kingdom
567380,377.66,306,2011-09-20 10:06:00,12620.0,France
567381,22104.8,6760,2011-09-20 10:12:00,17450.0,United Kingdom
567382,242.35,104,2011-09-20 10:18:00,16215.0,United Kingdom
567383,301.15,109,2011-09-20 10:21:00,18180.0,United Kingdom
567384,4418.0,1876,2011-09-20 10:23:00,17450.0,United Kingdom
567385,5639.52,2472,2011-09-20 10:27:00,14866.0,United Kingdom
567386,342.02,250,2011-09-20 10:38:00,17863.0,United Kingdom
567387,3189.94,1232,2011-09-20 10:38:00,17450.0,United Kingdom
567408,105.9,82,2011-09-20 10:47:00,14201.0,United Kingdom
567423,31698.159999999996,12572,2011-09-20 11:05:00,17450.0,United Kingdom
567424,488.99,299,2011-09-20 11:16:00,16369.0,United Kingdom
567425,1004.4000000000001,444,2011-09-20 11:32:00,13767.0,United Kingdom
567426,242.1,70,2011-09-20 11:33:00,13767.0,United Kingdom
567428,849.92,342,2011-09-20 11:35:00,14911.0,EIRE
567429,520.74,223,2011-09-20 11:39:00,17686.0,United Kingdom
567453,1468.8,288,2011-09-20 12:05:00,17450.0,United Kingdom
567454,491.18,306,2011-09-20 12:12:00,15839.0,United Kingdom
567455,552.6,312,2011-09-20 12:14:00,16029.0,United Kingdom
567456,703.0,420,2011-09-20 12:16:00,16029.0,United Kingdom
567457,1273.77,833,2011-09-20 12:18:00,14164.0,United Kingdom
567458,4563.84,2016,2011-09-20 12:21:00,17450.0,United Kingdom
567459,471.88,467,2011-09-20 12:21:00,14221.0,United Kingdom
567460,168.31,76,2011-09-20 12:30:00,15888.0,United Kingdom
567462,371.52,362,2011-09-20 12:35:00,14446.0,United Kingdom
567470,384.14,292,2011-09-20 12:39:00,16624.0,United Kingdom
567472,270.54,108,2011-09-20 12:47:00,15039.0,United Kingdom
567473,458.79,165,2011-09-20 12:50:00,17841.0,United Kingdom
567474,1061.11,476,2011-09-20 12:53:00,13448.0,United Kingdom
567475,242.16,164,2011-09-20 13:11:00,16360.0,United Kingdom
567476,630.26,254,2011-09-20 13:19:00,14859.0,United Kingdom
567477,702.75,402,2011-09-20 13:20:00,16327.0,United Kingdom
567478,279.8,48,2011-09-20 13:21:00,12584.0,Italy
567480,3200.0,1000,2011-09-20 13:38:00,17450.0,United Kingdom
567481,49.1,14,2011-09-20 13:41:00,16777.0,United Kingdom
567482,603.0,372,2011-09-20 13:42:00,16464.0,United Kingdom
567483,324.14,158,2011-09-20 13:45:00,16584.0,United Kingdom
567484,790.73,233,2011-09-20 13:52:00,17340.0,United Kingdom
567485,238.22,204,2011-09-20 13:52:00,15026.0,United Kingdom
567486,25.200000000000003,12,2011-09-20 13:53:00,17340.0,United Kingdom
567487,49.92,24,2011-09-20 13:53:00,17340.0,United Kingdom
567488,119.12,30,2011-09-20 14:00:00,17564.0,United Kingdom
567489,123.65,57,2011-09-20 14:08:00,18135.0,United Kingdom
567504,768.24,325,2011-09-20 14:33:00,13356.0,United Kingdom
567505,366.25,103,2011-09-20 14:34:00,12352.0,Norway
567506,316.70000000000005,80,2011-09-20 14:37:00,13038.0,United Kingdom
567508,241.2,112,2011-09-20 14:50:00,17724.0,United Kingdom
567509,752.42,730,2011-09-20 14:51:00,14298.0,United Kingdom
567510,196.01999999999998,78,2011-09-20 14:52:00,14298.0,United Kingdom
